발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2018,2018-02-04 05:50,야,일,1,1,0,0,0,서울,중구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,기타,기타,957086,1951854,127.0140727,37.56504886
2018,2018-11-13 04:43,야,화,1,1,0,0,0,서울,중구,차대차,추돌,추돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,화물차,화물차,953467,1950667,126.9731706,37.55417442
2018,2018-11-27 07:28,주,화,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,953238,1952341,126.9704712,37.5692509
2018,2018-09-10 06:25,주,월,1,3,0,2,0,서울,종로구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,이륜차,이륜차,승용차,승용차,951441,1956827,126.9498255,37.6095907
2018,2018-05-03 00:41,야,목,1,1,0,0,0,서울,종로구,차대사람,차도통행중,차도통행중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,957092,1952676,127.0140925,37.57245802
2018,2018-06-09 09:27,주,토,2,3,1,0,0,서울,용산구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,953804,1947043,126.9772139,37.52152743
2018,2018-05-28 10:15,주,월,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,952998,1947943,126.9680354,37.52959862
2018,2018-02-04 05:26,야,일,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,956568,1954537,127.0080483,37.58920703
2018,2018-10-05 07:50,주,금,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,건설기계,건설기계,보행자,보행자,957914,1959460,127.0230106,37.63364149
2018,2018-03-12 06:05,주,월,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,승용차,승용차,보행자,보행자,958596,1959618,127.030731,37.63509656
2018,2018-09-03 02:16,야,월,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,959707,1954136,127.0436246,37.58573555
2018,2018-12-08 07:50,주,토,1,2,1,0,0,서울,광진구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,교량위,승용차,승용차,승용차,승용차,961134,1948530,127.0600841,37.53526833
2018,2018-12-01 17:25,주,토,1,1,0,0,0,서울,광진구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,건설기계,건설기계,963435.5,1949696.2,127.0860756,37.54587389
2018,2018-10-07 18:42,야,일,1,3,2,0,0,서울,영등포구,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승합차,승합차,948676,1947658,126.9191415,37.52679941
2018,2018-11-17 19:25,야,토,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,화물차,화물차,보행자,보행자,947665,1946330,126.9077947,37.51477312
2018,2018-02-04 02:45,야,일,1,1,0,0,0,서울,영등포구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,자전거,자전거,승용차,승용차,948884,1947371,126.9215154,37.52422418
2018,2018-07-09 15:50,주,월,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,946953,1939692,126.9002168,37.45490286
2018,2018-03-18 17:52,주,일,1,1,0,0,0,서울,성동구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,958684,1951628,127.0321794,37.56308495
2018,2018-01-09 21:32,야,화,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,959779,1949950,127.0446698,37.54800911
2018,2018-05-12 19:55,야,토,1,1,0,0,0,서울,중랑구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승합차,승합차,보행자,보행자,963432,1955321,127.0857552,37.59657188
2018,2018-02-25 01:07,야,일,1,1,0,0,0,서울,중랑구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,964483,1954701,127.0976908,37.59102482
2018,2018-08-30 01:35,야,목,1,1,0,0,0,서울,강남구,차대사람,차도통행중,차도통행중,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,보행자,보행자,960781,1945457,127.0562528,37.50755531
2018,2018-10-29 05:20,야,월,1,1,0,0,0,서울,강남구,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,959710,1946601,127.0440725,37.51782046
2018,2018-05-09 08:00,주,수,1,1,0,0,0,서울,강동구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,자전거,자전거,968603,1950860,127.1445227,37.55655427
2018,2018-04-22 20:35,야,일,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,967531,1948079,127.1325088,37.5314508
2018,2018-05-18 03:30,야,금,1,1,0,0,0,서울,송파구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,967852,1944267,127.1363087,37.49710273
2018,2018-06-25 11:50,주,월,1,2,0,1,0,서울,송파구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,승용차,승용차,보행자,보행자,969168,1944282,127.1511958,37.49728283
2018,2018-02-17 20:30,야,토,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,942229,1944896,126.8463989,37.50152396
2018,2018-09-17 15:45,주,월,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,승합차,보행자,보행자,947088,1942996,126.9015058,37.48469028
2018,2018-07-16 20:56,야,월,1,1,0,0,0,서울,구로구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,943541,1943991,126.8613111,37.49344829
2018,2018-04-28 21:50,야,토,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,944428,1944194,126.8713293,37.49533178
2018,2018-01-26 05:25,야,금,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,946450,1944086,126.8942103,37.49447787
2018,2018-05-24 01:45,야,목,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,957743,1945029,127.0219047,37.50356347
2018,2018-01-04 06:55,주,목,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,보행자,보행자,956197,1942704,127.0045523,37.48253537
2018,2018-06-14 02:57,야,목,1,1,0,0,0,서울,양천구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,이륜차,이륜차,승용차,승용차,941835,1946024,126.8418524,37.51166595
2018,2018-03-11 21:30,야,일,1,1,0,0,0,서울,노원구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,960631,1964719,127.0535196,37.68116212
2018,2018-10-05 14:10,주,금,1,1,0,0,0,서울,도봉구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승합차,보행자,보행자,958282,1961163,127.0270839,37.64900766
2018,2018-05-09 17:33,주,수,1,1,0,0,0,서울,도봉구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,자전거,자전거,승용차,승용차,958974,1964339,127.0347496,37.67766451
2018,2018-12-11 09:05,주,화,1,1,0,0,0,서울,은평구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,947591,1957153,126.9061836,37.61231753
2018,2018-07-13 14:54,주,금,1,1,0,0,0,서울,은평구,차대차,기타,기타,운전자법규위반,부당한 회전,교차로,교차로횡단보도내,자전거,자전거,승용차,승용차,948966.3,1956621.9,126.9218026,37.60760809
2018,2018-10-06 16:18,주,토,1,1,0,0,0,부산,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,보행자,보행자,1139001,1679604,129.0251046,35.10200454
2018,2018-05-19 01:42,야,토,1,2,0,1,0,부산,동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,1142256,1683819,129.0615315,35.13954369
2018,2018-09-27 09:25,주,목,1,1,0,0,0,부산,서구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,이륜차,승합차,승합차,1138976,1679019,129.0247322,35.09673475
2018,2018-01-17 06:00,주,수,1,1,0,0,0,부산,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1138339,1681072,129.0180889,35.11532839
2018,2018-03-28 15:07,주,수,1,1,0,0,0,부산,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,특수차,보행자,보행자,1146893.8,1681693.1,129.1120448,35.11971492
2018,2018-01-21 06:35,주,일,1,1,0,0,0,부산,수영구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1147323,1685501,129.1174322,35.15397522
2018,2018-10-08 18:45,야,월,1,1,0,0,0,부산,해운대구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1151383,1686840,129.1622353,35.165441
2018,2018-06-04 02:28,야,월,1,1,0,0,0,부산,부산진구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1139502,1685347,129.0315689,35.15370281
2018,2018-03-14 15:40,주,수,1,1,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,자전거,자전거,1129670.1,1678926.3,128.9226499,35.09713995
2018,2018-09-01 03:12,야,토,1,1,0,0,0,부산,사상구,차대사람,차도통행중,차도통행중,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1135301,1688429.2,128.9859663,35.18206041
2018,2018-07-24 22:20,야,화,1,1,0,0,0,부산,기장군,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1155730,1692665,129.2110488,35.21727821
2018,2018-05-30 22:00,야,수,1,1,0,0,0,경남,양산시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1143455,1718990,129.0808429,35.45638962
2018,2018-09-05 11:23,주,수,1,1,0,0,0,울산,울주군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1154804,1731954,129.2083328,35.57152746
2018,2018-10-17 13:30,주,수,1,6,0,5,0,부산,기장군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1157066,1700000,129.2271238,35.28317997
2018,2018-11-08 00:20,야,목,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로내,승용차,승용차,보행자,보행자,956452,1921624,127.0086779,37.29254274
2018,2018-11-13 19:25,야,화,1,1,0,0,0,경기,성남시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,이륜차,승용차,승용차,968374,1940719,127.1423664,37.46514079
2018,2018-02-27 10:40,주,화,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,957458,1891110,127.0217631,37.01753985
2018,2018-02-16 16:15,주,금,1,2,1,0,0,경기,평택시,차대차,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,승용차,승용차,956770,1903463,127.0133181,37.12885828
2018,2018-08-16 20:50,야,목,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,화물차,보행자,보행자,966299,1888147,127.1212797,36.99118958
2018,2018-06-27 06:00,주,수,1,1,0,0,0,경기,평택시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,승용차,승용차,947214,1879616,126.9074136,36.91341304
2018,2018-08-30 02:00,야,목,1,1,0,0,0,경기,평택시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,952545,1894805,126.9663025,37.05061112
2018,2018-12-19 20:12,야,수,1,1,0,0,0,경기,평택시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,966688,1888224,127.1256476,36.99189754
2018,2018-12-05 10:20,주,수,1,1,0,0,0,경기,평택시,차대차,기타,기타,운전자법규위반,부당한 회전,단일로,기타단일로,화물차,화물차,화물차,화물차,943335,1890100,126.8630829,37.00768992
2018,2018-11-05 06:12,주,월,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,951918,1933692,126.9567428,37.40109421
